time_intervals,cerealia,cyperaceae,poeceae ,trees,crops,herbaceous_plants
601 to 700,0.00525394,0.056042032,0.11558669,0.605954466,0.00525394,0.007005254
601 to 700,0.028236033,0.010730387,0.155342307,0.520560319,0.006913876,0.070189361
601 to 700,0.003456221,0.111751152,0.057603687,0.065668203,0.002304147,0.024193548
601 to 700,0.001689189,0.086148649,0.236486486,0.293918919,0.004222973,0.024493243
601 to 700,0.102702703,0.027027027,0.367567568,0.356756757,0.016216216,0.027027027
601 to 700,0.007560636,0.065948125,0.056031951,0.389335373,0.004831136,0.024850478
601 to 700,0.022801303,0.267100977,0.110749186,0.381107492,0.013029316,0.114006515
601 to 700,0.009433962,0.070754717,0.45990566,0.155660377,0.014150943,0.094339623
601 to 700,0.003952569,0.019762846,0.090909091,0.731225296,0.007905138,0.003952569
601 to 700,0.003663548,0.051425591,0.186332027,0.573296245,0.012567961,0.075714376
601 to 700,0.005128205,0.012820513,0.012820513,0.753846154,0,0.030769231
601 to 700,0.015432099,0.00617284,0.023148148,0.092592593,0.00462963,0.009259259
601 to 700,0.001347691,0.042167524,0.060393777,0.735406857,0.00306065,0.026407228
601 to 700,0.008908686,0.004454343,0.046770601,0.924276169,0,0.004454343
601 to 700,0.001337793,0,0.013043478,0.896989967,0.000334448,0.002006689
601 to 700,0.027291105,0.006289308,0.033367026,0.727762803,0.033872417,0.036938455
601 to 700,0.001695874,0.126327894,0.057924383,0.700183236,0.007781866,0.024558877
601 to 700,0.023457163,0.058451626,0.161607772,0.579230847,0.014612906,0.066218665
601 to 700,0.001930502,0.478764479,0.150579151,0.063706564,0.021235521,0.052123552
601 to 700,0.007281553,0.007281553,0.058252427,0.876213592,0.002427184,0.009708738
601 to 700,0.002592913,0.008126555,0.024131898,0.255174039,0.001728608,0.016347922
601 to 700,0.006849315,0.010273973,0.030821918,0.900684932,0,0.02739726
601 to 700,0.003989362,0.029305405,0.22613395,0.32719778,0.006037885,0.179706595
601 to 700,0,0.033472803,0.008368201,0.870292887,0.008368201,0.00209205
601 to 700,0.003164557,0.004746835,0.039556962,0.805379747,0.003164557,0.02056962
601 to 700,0.00220022,0.284378438,0.088558856,0.521452145,0.010451045,0.01540154
601 to 700,0.001186481,0.023690265,0.139470988,0.405121103,0.004166565,0.122793626
601 to 700,0.002276069,0.004078884,0.018901676,0.928317572,0.002128994,0.01086375
601 to 700,0.017316017,0.230519481,0.04004329,0.345238095,0.001082251,0.023809524
601 to 700,0.003436426,0.010309278,0,0.635738832,0.003436426,0.079037801
601 to 700,0.000712758,0.005892468,0.022548156,0.916245912,0.000689047,0.006961605
601 to 700,0.003968254,0.047619048,0.142857143,0.420634921,0.023809524,0.26984127
601 to 700,0.007215759,0.022754455,0.188100697,0.383377398,0.007193088,0.090427259
601 to 700,0.011051243,0.243698323,0.075446769,0.386044623,0.00918879,0.03643237
601 to 700,0.004273504,0.009615385,0.044871795,0.548076923,0.008547009,0.009615385
601 to 700,0.001964637,0.072691552,0.251473477,0.422396857,0.015717092,0.017681729
601 to 700,0.022212191,0.012649073,0.10452264,0.751516512,0.004344716,0.031659921
601 to 700,0,0.003229713,0.03673799,0.933387162,0,0.00484457
601 to 700,0,0,0.006920415,0.869377163,0,0.000865052
601 to 700,0.016438356,0.14109589,0.104109589,0.594520548,0.006849315,0.036986301
601 to 700,0.004474273,0.015659955,0.223713647,0.210290828,0.011185682,0.268456376
601 to 700,0.03021148,0.151057402,0.214501511,0.33836858,0.024169184,0.045317221
601 to 700,0.018144116,0.069984448,0.057542768,0.297045101,0.00466563,0.068429238
601 to 700,0.000608408,0.006864817,0.031525527,0.565256669,0.000869528,0.009708468
601 to 700,0.030477319,0.355405218,0.209471938,0.197352869,0.01546209,0.053294891
601 to 700,0.004028197,0.005035247,0.056394763,0.742195368,0.007049345,0.025176234
601 to 700,0.005730659,0.048710602,0.243553009,0.603151862,0,0.03008596
601 to 700,0.002793296,0.005586592,0.138733706,0.080074488,0.002327747,0.022346369
601 to 700,0.002885614,0.028288627,0.19474156,0.656103619,0.002034604,0.035292076
601 to 700,0.02404534,0.018754392,0.485720859,0.034305325,0.038898498,0.140733337
601 to 700,0.00265252,0.055702918,0.212201592,0.305039788,0.014588859,0.106100796
701 to 800,0.004020838,0.002780045,0.028915495,0.550909663,0.001497336,0.01238193
701 to 800,0.000739645,0.064349112,0.185650888,0.434911243,0.009615385,0.066568047
701 to 800,0.005607477,0.095327103,0.263551402,0.321495327,0.069158879,0.039252336
701 to 800,0.042929293,0.015151515,0.137626263,0.407828283,0,0.005050505
701 to 800,0.018918919,0.389189189,0.178378378,0.127027027,0.116216216,0.024324324
701 to 800,0.005270092,0.583662714,0.15942029,0.080368906,0.002635046,0.090909091
701 to 800,0.004541326,0.014532243,0.074477748,0.454132607,0.002724796,0.026339691
701 to 800,0.01,0.026666667,0.053333333,0.653333333,0.096666667,0.02
701 to 800,0.000817882,0.010313722,0.019537378,0.916586754,0.000527522,0.002430593
701 to 800,0.003428429,0.013454621,0.119507089,0.664138705,0.096531619,0.040418619
701 to 800,0.009823183,0.035363458,0.084479371,0.721021611,0.003929273,0.021611002
701 to 800,0.013904547,0.116497557,0.167981962,0.053739196,0.001878993,0.016535137
701 to 800,0.002316602,0.160617761,0.043243243,0.397683398,0.005405405,0.015444015
701 to 800,0.063729398,0.082784909,0.100862249,0.479200791,0.004221327,0.046351967
701 to 800,0.007398634,0.060785525,0.168366121,0.573025028,0.018556666,0.041336217
701 to 800,0.002333722,0.024504084,0.004667445,0.177362894,0.026837806,0.600933489
701 to 800,0.006364922,0.026874116,0.079915134,0.52758133,0.004950495,0.020509194
701 to 800,0.091549296,0.049295775,0.084507042,0.60915493,0.003521127,0.052816901
701 to 800,0.009615385,0.084134615,0.09375,0.524038462,0.004807692,0.084134615
701 to 800,0.026086957,0.034782609,0.147826087,0.37826087,0.008695652,0.07826087
701 to 800,0.010294118,0.104411765,0.079411765,0.705882353,0.005882353,0.030882353
701 to 800,0.006072874,0.04048583,0.186234818,0.477732794,0.05465587,0.020242915
701 to 800,0.001370802,0.002741604,0.01439342,0.518163125,0,0.004112406
701 to 800,0.01910828,0.082802548,0.156050955,0.305732484,0.006369427,0.057324841
701 to 800,0.00310559,0.586956522,0.049689441,0.055900621,0.02173913,0.155279503
701 to 800,0.00375,0.01875,0.28,0.63125,0,0.01
701 to 800,0.049019608,0.006535948,0.183006536,0.212418301,0.016339869,0.264705882
701 to 800,0.011806375,0.214876033,0.200118064,0.391971665,0.019480519,0.042502952
701 to 800,0.013621795,0.046474359,0.069711538,0.75400641,0.007211538,0.039262821
701 to 800,0.002427184,0.050970874,0.082524272,0.805825243,0.012135922,0.012135922
701 to 800,0.002610966,0.391644909,0.067885117,0.409921671,0.007832898,0.048302872
701 to 800,0.002247635,0.006742905,0.041517102,0.900648423,0.000531915,0.013913701
701 to 800,0.03880169,0.051985615,0.132671242,0.599859828,0.009174637,0.063170181
701 to 800,0,0.372093023,0.168604651,0.093023256,0.029069767,0.122093023
701 to 800,0.00102608,0.008189625,0.024382829,0.889814744,0.003554519,0.02024556
701 to 800,0.036144578,0.018072289,0,0.277108434,0.045180723,0.165662651
701 to 800,0.002555277,0.01389758,0.199389862,0.153499166,0.03874635,0.093215478
701 to 800,0.024456445,0.045718002,0.19306926,0.159150669,0.030968739,0.282780589
701 to 800,0.001716738,0.432618026,0.084120172,0.394849785,0.003433476,0.030901288
701 to 800,0.013661202,0.076502732,0.054644809,0.707650273,0.013661202,0.005464481
701 to 800,0.019906362,0.025099248,0.16438225,0.490681885,0.020915287,0.062158817
701 to 800,0.001656543,0.009387079,0.042517946,0.518498067,0.005521811,0.029265599
701 to 800,0.001072599,0.011843964,0.089077587,0.712618419,0.014376719,0.034233346
701 to 800,0.000240154,0.016811527,0.041794065,0.712246748,0.002559152,0.013374298
701 to 800,0.005294051,0.019916316,0.021680741,0.450141353,0.001496049,0.008953982
701 to 800,0.038571259,0.21854075,0.320941796,0.241005983,0.012569832,0.061888347
701 to 800,0.005863745,0.003988603,0.045746392,0.824732047,0.002586719,0.02132363
701 to 800,0.002762431,0.01519337,0.099447514,0.731353591,0.003453039,0.005524862
701 to 800,0.005863745,0.003988603,0.045746392,0.824732047,0.002586719,0.02132363
701 to 800,0.028926287,0.004936526,0.127149877,0.678630789,0.00907039,0.073753871
701 to 800,0,0.008680556,0.060763889,0.897569444,0.003472222,0
701 to 800,0.002797349,0.009071016,0.065603855,0.72410997,0.024276026,0.032070582
701 to 800,0.00887574,0.017751479,0.071005917,0.630177515,0.00887574,0.038461538
701 to 800,0.002898551,0.05942029,0.063768116,0.8,0.004347826,0.02173913
701 to 800,0.003543786,0.002774555,0.122685176,0.330389845,0.009862128,0.023583722
701 to 800,0.003134796,0.203761755,0.112852665,0.561128527,0.034482759,0.018808777
701 to 800,0.005730659,0.041547278,0.045845272,0.600286533,0.037249284,0.025787966
701 to 800,0.019498607,0.242339833,0.208913649,0.192200557,0.005571031,0.064066852
701 to 800,0.010362694,0.119170984,0.067357513,0.538860104,0.111398964,0.038860104
701 to 800,0.001916081,0.026913058,0.03301301,0.769454815,0.006574392,0.013148784
701 to 800,0.00660066,0.355115512,0.100330033,0.431683168,0.014521452,0.024422442
701 to 800,0.005405405,0.005405405,0.008108108,0.864864865,0.005405405,0.008108108
701 to 800,0.00536193,0.02204438,0.090047477,0.128161651,0.04843653,0.089140492
701 to 800,0.003921569,0.071372549,0.03372549,0.855686275,0.000784314,0.003137255
701 to 800,0.001013263,0.021267327,0.073365865,0.647580915,0.165677346,0.036763412
701 to 800,0.004115226,0.01920439,0.146776406,0.495198903,0.002743484,0.013717421
701 to 800,0.001403509,0.026666667,0.052631579,0.724912281,0.007017544,0.003508772
701 to 800,0.004410143,0.124586549,0.065049614,0.06615215,0.004410143,0.023153252
701 to 800,0.000957806,0.023341782,0.036176775,0.359231254,0.002568353,0.013238825
701 to 800,0.007282041,0.00565823,0.446146377,0.458316593,0.006930494,0.026098165
701 to 800,0.007712082,0,0.089974293,0.321336761,0.005141388,0.046272494
701 to 800,0.008405166,0.011571155,0.049632402,0.405683347,0.005787077,0.016877769
701 to 800,0.003914289,0.383250135,0.122882418,0.348612284,0.015004508,0.094687225
701 to 800,0.007843137,0.019607843,0.109803922,0.705882353,0.007843137,0
701 to 800,0.001984127,0.075396825,0.202380952,0.658730159,0,0.023809524
701 to 800,0.00617284,0.232510288,0.222222222,0.305555556,0.013374486,0.041152263
701 to 800,0.022727273,0.008838384,0.074494949,0.311868687,0.007575758,0.035353535
701 to 800,0.00200796,0.006634515,0.040637147,0.663489582,0.000926633,0.013436947
701 to 800,0.027692308,0.003076923,0.046153846,0.652307692,0.006153846,0.046153846
701 to 800,0.036020583,0.032590051,0.185248714,0.500857633,0.02915952,0.073756432
701 to 800,0.031835206,0.031835206,0.035580524,0.777153558,0.001872659,0.009363296
701 to 800,0.009208103,0,0.068139963,0.52854512,0.001841621,0.036832413
701 to 800,0,0.024340771,0.249492901,0.231237323,0.006085193,0.202839757
701 to 800,0.001941748,0.044660194,0.011650485,0.798058252,0.015533981,0.003883495
701 to 800,0.006282723,0.045026178,0.114136126,0.410471204,0.048167539,0.013612565
701 to 800,0.000806452,0,0.033064516,0.894354839,0.002419355,0.009677419
701 to 800,0.002624672,0.435695538,0.055643045,0.428871391,0.007349081,0.02152231
701 to 800,0.001494548,0.02371028,0.161733672,0.385036163,0.005921737,0.122364679
701 to 800,0.00405954,0.043301759,0.062922869,0.807848444,0.00473613,0.02300406
701 to 800,0.00741003,0.003547085,0.051797743,0.853051574,0.00720596,0.027129488
701 to 800,0.015892888,0.263884542,0.042644757,0.447513476,0.002799513,0.021857068
701 to 800,0.007326007,0.007326007,0.007326007,0.604395604,0.003663004,0.065934066
701 to 800,0.003888529,0.003240441,0.047310434,0.882696047,0.003888529,0.014257939
701 to 800,0.002711864,0.031864407,0.244745763,0.317966102,0.004745763,0.114576271
701 to 800,0.014417267,0.241743889,0.076070829,0.420586363,0.011215526,0.045418003
701 to 800,0.002252252,0.051801802,0.245495495,0.364864865,0.029279279,0.018018018
701 to 800,0.002638522,0.298153034,0.213720317,0.253298153,0.039577836,0.031662269
701 to 800,0.000438212,0,0.004745366,0.853914574,0.000438212,0.001677882
701 to 800,0.022026432,0.284140969,0.116740088,0.477973568,0.005506608,0.033039648
701 to 800,0.001623377,0.038961039,0.142857143,0.256493506,0.012987013,0.248376623
701 to 800,0.042813456,0.211009174,0.293577982,0.189602446,0.018348624,0.073394495
701 to 800,0.020646669,0.102064667,0.132060771,0.239579275,0.013245033,0.069731204
701 to 800,0.000659865,0.008735338,0.032954698,0.597685646,0.001006416,0.007881355
701 to 800,0.002194587,0.071689832,0.022677396,0.785662034,0.001463058,0.002926116
701 to 800,0.010057471,0.074712644,0.168103448,0.056034483,0.001436782,0.11637931
701 to 800,0.003155091,0.022717048,0.237651934,0.13289266,0.00488161,0.019181137
701 to 800,0.008881084,0.040389357,0.187386612,0.638275108,0.002008032,0.042668744
701 to 800,0.025908326,0.025730933,0.457094888,0.05096346,0.046728526,0.122591051
801 to 900,0.002252252,0.019144144,0.037162162,0.768018018,0.001126126,0.015765766
801 to 900,0.004016064,0.004016064,0.014056225,0.909638554,0.004016064,0.004016064
801 to 900,0.009708738,0.027184466,0.2,0.390291262,0.093203883,0.050485437
801 to 900,0,0.4004329,0.069264069,0.067099567,0.015151515,0.021645022
801 to 900,0.005878484,0.032909062,0.040829552,0.624991455,0.004170293,0.026043637
801 to 900,0.02006689,0.073578595,0.053511706,0.545150502,0.110367893,0.030100334
801 to 900,0.000863558,0.009926279,0.03821968,0.884566656,0.00033557,0.005371446
801 to 900,0.00584367,0.015978333,0.125854238,0.641826222,0.066865119,0.064023419
801 to 900,0.009066757,0.030175664,0.03926056,0.782352115,0.006916296,0.020115599
801 to 900,0,0.213240418,0.062020906,0.369337979,0.003484321,0.029965157
801 to 900,0.046062407,0.062407132,0.09063893,0.459138187,0.001485884,0.035661218
801 to 900,0.014792899,0.038461538,0.130177515,0.710059172,0.01183432,0.026627219
801 to 900,0.001672241,0.016722408,0.073578595,0.548494983,0.008361204,0.006688963
801 to 900,0.002949853,0.037713045,0.16152491,0.382395116,0.159599312,0.128851196
801 to 900,0.48,0.03,0,0.383333333,0,0.006666667
801 to 900,0.011456628,0.04091653,0.194762684,0.404255319,0.004909984,0.063829787
801 to 900,0.005424955,0.12477396,0.066907776,0.388788427,0.159132007,0.061482821
801 to 900,0.023809524,0.068027211,0.234693878,0.363945578,0.010204082,0.06462585
801 to 900,0.001356852,0.055630936,0.086838535,0.788331072,0.002713704,0.023066486
801 to 900,0.006884682,0.024096386,0.247848537,0.454388985,0.058519793,0.020654045
801 to 900,0.000541126,0.001437424,0.01049291,0.591187862,0.000583431,0.003999404
801 to 900,0.035335689,0.042402827,0.201413428,0.22614841,0.010600707,0.219081272
801 to 900,0.00295858,0.627218935,0.068047337,0.047337278,0.047337278,0.088757396
801 to 900,0.024922118,0.00623053,0.146417445,0.130841121,0.018691589,0.280373832
801 to 900,0.002762431,0.014502762,0.040745856,0.821132597,0.011740331,0.024171271
801 to 900,0.009968283,0.178522882,0.186678749,0.391934753,0.015858632,0.048482102
801 to 900,0.003403676,0.026548673,0.063989108,0.536419333,0.008168822,0.010211028
801 to 900,0.013114754,0.040983607,0.068032787,0.754918033,0.003278689,0.039344262
801 to 900,0.00407332,0.230142566,0.122199593,0.521384929,0,0.040733198
801 to 900,0.005494505,0.011904762,0.017399267,0.908424908,0,0.004578755
801 to 900,0.000659848,0.011877268,0.030023095,0.908281095,0.000989772,0.003959089
801 to 900,0.025601247,0.038129432,0.130775811,0.655645452,0.011473513,0.060451223
801 to 900,0.008,0.026666667,0.250666667,0.437333333,0.026666667,0.013333333
801 to 900,0.010526316,0.415789474,0.173684211,0.142105263,0.042105263,0.042105263
801 to 900,0.00462963,0.013888889,0.021990741,0.903935185,0.001157407,0.00462963
801 to 900,0.001519926,0.016233276,0.039642669,0.865336024,0.002972051,0.023985996
801 to 900,0.043859649,0.023391813,0.023391813,0.260233918,0.040935673,0.16374269
801 to 900,0.001116071,0.013213945,0.187139336,0.168813613,0.044262314,0.063837582
801 to 900,0.028571429,0.083333333,0.176190476,0.188095238,0.019047619,0.214285714
801 to 900,0.006968641,0,0.074912892,0.543554007,0.003484321,0.019163763
801 to 900,0.004154303,0.474183976,0.054599407,0.37388724,0.000593472,0.034421365
801 to 900,0.038011696,0.023391813,0.061403509,0.736842105,0.005847953,0.026315789
801 to 900,0.080385852,0.247588424,0.045016077,0.450160772,0.006430868,0.009646302
801 to 900,0.001732102,0.003464203,0.062355658,0.528290993,0.003464203,0.0352194
801 to 900,0,0.027138643,0.014749263,0.427138643,0,0.002949853
801 to 900,0.001562524,0.017626175,0.077571972,0.682863663,0.022114249,0.032420552
801 to 900,0.001097917,0.00853462,0.0407167,0.654963953,0.002597751,0.016003343
801 to 900,0.008138352,0.01017294,0.089521872,0.737538149,0.01017294,0.03051882
801 to 900,0.008138352,0.01017294,0.089521872,0.737538149,0.01017294,0.03051882
801 to 900,0.047132757,0.010997643,0.14375491,0.666142969,0.008641005,0.062843676
801 to 900,0.011627907,0.018272425,0.059800664,0.867109635,0.00166113,0.009966777
801 to 900,0.013525699,0.019837692,0.200180343,0.547339946,0.001803427,0.014427412
801 to 900,0,0.017496635,0.061911171,0.755047106,0.01345895,0.01884253
801 to 900,0.034503408,0.009406037,0.084566699,0.540155794,0.015647517,0.076392405
801 to 900,0.006060606,0.03030303,0.05,0.768181818,0.006060606,0.048484848
801 to 900,0.014005602,0.193277311,0.344537815,0.070028011,0.047619048,0.117647059
